OrderID,Status,Date,Time,Cost,Item,
41943,Complete,7/29/2025,12:05,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
41944,Complete,7/29/2025,20:09,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
41945,Complete,7/29/2025,16:59,8,Matcha Tea,0
41946,Complete,7/29/2025,9:16,15,"Matcha Tea, Classic Milk Tea",0
41947,Complete,7/29/2025,17:19,23,"Fruit Tea, Fruit Tea, Taro Tea",0
41948,Complete,7/29/2025,9:16,15,"Classic Milk Tea, Taro Tea",0
41949,Complete,7/29/2025,18:49,14,"Classic Milk Tea, Classic Milk Tea",0
41950,Complete,7/29/2025,10:35,16,"Matcha Tea, Matcha Tea",0
41951,Complete,7/29/2025,20:17,24,"Matcha Tea, Matcha Tea, Taro Tea",0
41952,Complete,7/29/2025,18:29,7.5,Fruit Tea,0
41953,Complete,7/29/2025,12:34,15,"Classic Milk Tea, Taro Tea",0
41954,Complete,7/29/2025,14:39,15.5,"Fruit Tea, Matcha Tea",0
41955,Complete,7/29/2025,10:01,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
41956,Complete,7/29/2025,18:45,16,"Taro Tea, Matcha Tea",0
41957,Complete,7/29/2025,18:20,15,"Fruit Tea, Fruit Tea",0
41958,Complete,7/29/2025,11:31,24,"Matcha Tea, Matcha Tea, Taro Tea",0
41959,Complete,7/29/2025,12:11,8,Matcha Tea,0
41960,Complete,7/29/2025,15:11,22,"Fruit Tea, Classic Milk Tea, Fruit Tea",0
41961,Complete,7/29/2025,11:37,16,"Matcha Tea, Matcha Tea",0
41962,Complete,7/29/2025,12:50,16,"Taro Tea, Matcha Tea",0
41963,Complete,7/29/2025,13:51,16,"Matcha Tea, Taro Tea",0
41964,Complete,7/29/2025,9:42,7.5,Fruit Tea,0
41965,Complete,7/29/2025,18:08,22.5,"Classic Milk Tea, Fruit Tea, Matcha Tea",0
41966,Complete,7/29/2025,15:38,7.5,Fruit Tea,0
41967,Complete,7/29/2025,17:33,7,Classic Milk Tea,0
41968,Complete,7/29/2025,18:21,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
41969,Complete,7/29/2025,15:29,8,Matcha Tea,0
41970,Complete,7/29/2025,11:25,16,"Taro Tea, Taro Tea",0
41971,Complete,7/29/2025,16:50,7.5,Fruit Tea,0
41972,Complete,7/29/2025,16:38,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
41973,Complete,7/29/2025,12:36,15.5,"Matcha Tea, Fruit Tea",0
41974,Complete,7/29/2025,12:14,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
41975,Complete,7/29/2025,12:59,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
41976,Complete,7/29/2025,17:37,16,"Matcha Tea, Taro Tea",0
41977,Complete,7/29/2025,17:31,15,"Fruit Tea, Fruit Tea",0
41978,Complete,7/29/2025,19:09,15.5,"Fruit Tea, Matcha Tea",0
41979,Complete,7/29/2025,11:28,16,"Matcha Tea, Taro Tea",0
41980,Complete,7/29/2025,18:04,8,Taro Tea,0
41981,Complete,7/29/2025,19:40,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
41982,Complete,7/29/2025,10:24,14.5,"Classic Milk Tea, Fruit Tea",0
41983,Complete,7/29/2025,18:08,15,"Fruit Tea, Fruit Tea",0
41984,Complete,7/29/2025,15:06,7.5,Fruit Tea,0
41985,Complete,7/29/2025,10:43,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
41986,Complete,7/29/2025,19:12,16,"Matcha Tea, Matcha Tea",0
41987,Complete,7/29/2025,12:07,8,Matcha Tea,0
41988,Complete,7/29/2025,19:38,14,"Classic Milk Tea, Classic Milk Tea",0
41989,Complete,7/29/2025,16:48,7,Classic Milk Tea,0
41990,Complete,7/29/2025,20:40,15,"Matcha Tea, Classic Milk Tea",0
41991,Complete,7/29/2025,15:36,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
41992,Complete,7/29/2025,18:31,8,Matcha Tea,0
41993,Complete,7/29/2025,18:28,8,Taro Tea,0
41994,Complete,7/29/2025,20:25,15,"Classic Milk Tea, Matcha Tea",0
41995,Complete,7/29/2025,18:10,16,"Taro Tea, Taro Tea",0
41996,Complete,7/29/2025,16:08,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
41997,Complete,7/29/2025,9:33,7,Classic Milk Tea,0
41998,Complete,7/29/2025,20:44,24,"Taro Tea, Taro Tea, Taro Tea",0
41999,Complete,7/29/2025,13:02,7,Classic Milk Tea,0
42000,Complete,7/29/2025,13:01,14.5,"Classic Milk Tea, Fruit Tea",0
42001,Complete,7/29/2025,13:27,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
42002,Complete,7/29/2025,10:30,8,Matcha Tea,0
42003,Complete,7/29/2025,21:05,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
42004,Complete,7/29/2025,20:16,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
42005,Complete,7/29/2025,21:43,14,"Classic Milk Tea, Classic Milk Tea",0
42006,Complete,7/29/2025,19:04,14,"Classic Milk Tea, Classic Milk Tea",0
42007,Complete,7/29/2025,18:37,8,Taro Tea,0
42008,Complete,7/29/2025,15:51,14.5,"Fruit Tea, Classic Milk Tea",0
42009,Complete,7/29/2025,12:15,16,"Matcha Tea, Matcha Tea",0
42010,Complete,7/29/2025,15:51,7,Classic Milk Tea,0
42011,Complete,7/29/2025,14:12,16,"Taro Tea, Taro Tea",0
42012,Complete,7/29/2025,19:09,7,Classic Milk Tea,0
42013,Complete,7/29/2025,19:21,15,"Classic Milk Tea, Matcha Tea",0
42014,Complete,7/29/2025,10:44,24,"Matcha Tea, Taro Tea, Taro Tea",0
42015,Complete,7/29/2025,14:52,16,"Matcha Tea, Matcha Tea",0
42016,Complete,7/29/2025,11:30,8,Matcha Tea,0
42017,Complete,7/29/2025,21:11,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
42018,Complete,7/29/2025,18:33,23,"Fruit Tea, Taro Tea, Fruit Tea",0
42019,Complete,7/29/2025,21:17,8,Taro Tea,0
42020,Complete,7/29/2025,9:58,16,"Matcha Tea, Taro Tea",0
42021,Complete,7/29/2025,9:43,7.5,Fruit Tea,0
42022,Complete,7/29/2025,19:36,16,"Matcha Tea, Taro Tea",0
42023,Complete,7/29/2025,18:29,7,Classic Milk Tea,0
42024,Complete,7/29/2025,10:13,7,Classic Milk Tea,0
42025,Complete,7/29/2025,11:53,15,"Classic Milk Tea, Taro Tea",0
42026,Complete,7/29/2025,13:33,8,Taro Tea,0
42027,Complete,7/29/2025,21:11,7,Classic Milk Tea,0
42028,Complete,7/29/2025,18:23,15.5,"Fruit Tea, Matcha Tea",0
42029,Complete,7/29/2025,21:19,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
42030,Complete,7/29/2025,13:25,16,"Matcha Tea, Matcha Tea",0
42031,Complete,7/29/2025,17:26,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
42032,Complete,7/29/2025,16:37,22.5,"Matcha Tea, Classic Milk Tea, Fruit Tea",0
42033,Complete,7/29/2025,21:05,14.5,"Fruit Tea, Classic Milk Tea",0
42034,Complete,7/29/2025,14:15,16,"Matcha Tea, Matcha Tea",0
42035,Complete,7/29/2025,21:06,15.5,"Matcha Tea, Fruit Tea",0
42036,Complete,7/29/2025,11:03,8,Matcha Tea,0
42037,Complete,7/29/2025,11:18,16,"Taro Tea, Matcha Tea",0
42038,Complete,7/29/2025,18:30,8,Matcha Tea,0
42039,Complete,7/29/2025,12:24,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
42040,Complete,7/29/2025,12:04,15.5,"Fruit Tea, Matcha Tea",0
42041,Complete,7/29/2025,15:43,8,Taro Tea,0
42042,Complete,7/29/2025,17:22,8,Matcha Tea,0
42043,Complete,7/29/2025,19:54,7.5,Fruit Tea,0
42044,Complete,7/29/2025,21:39,15,"Matcha Tea, Classic Milk Tea",0
42045,Complete,7/29/2025,21:11,7.5,Fruit Tea,0
42046,Complete,7/29/2025,9:35,8,Taro Tea,0
42047,Complete,7/29/2025,9:19,7.5,Fruit Tea,0
42048,Complete,7/29/2025,21:18,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
42049,Complete,7/29/2025,20:38,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
42050,Complete,7/29/2025,9:19,15,"Classic Milk Tea, Taro Tea",0
42051,Complete,7/29/2025,11:33,8,Matcha Tea,0
42052,Complete,7/29/2025,20:52,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
42053,Complete,7/29/2025,21:01,23,"Taro Tea, Fruit Tea, Fruit Tea",0
42054,Complete,7/29/2025,18:49,8,Taro Tea,0
42055,Complete,7/29/2025,15:03,7,Classic Milk Tea,0
42056,Complete,7/29/2025,14:07,8,Matcha Tea,0
42057,Complete,7/29/2025,13:21,7,Classic Milk Tea,0
42058,Complete,7/29/2025,21:40,8,Taro Tea,0
42059,Complete,7/29/2025,18:23,15.5,"Taro Tea, Fruit Tea",0
42060,Complete,7/29/2025,18:57,15.5,"Fruit Tea, Matcha Tea",0
42061,Complete,7/29/2025,9:20,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
42062,Complete,7/29/2025,9:04,24,"Matcha Tea, Taro Tea, Taro Tea",0
42063,Complete,7/29/2025,9:08,7,Classic Milk Tea,0
42064,Complete,7/29/2025,11:49,8,Matcha Tea,0
42065,Complete,7/29/2025,20:03,8,Taro Tea,0
42066,Complete,7/29/2025,15:51,15,"Fruit Tea, Fruit Tea",0
42067,Complete,7/29/2025,13:10,14.5,"Classic Milk Tea, Fruit Tea",0
42068,Complete,7/29/2025,19:46,14,"Classic Milk Tea, Classic Milk Tea",0
42069,Complete,7/29/2025,14:56,8,Taro Tea,0
42070,Complete,7/29/2025,19:47,8,Matcha Tea,0
42071,Complete,7/29/2025,21:52,15,"Matcha Tea, Classic Milk Tea",0
42072,Complete,7/29/2025,12:38,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
42073,Complete,7/29/2025,14:50,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
42074,Complete,7/29/2025,16:49,8,Matcha Tea,0
42075,Complete,7/29/2025,13:48,22.5,"Matcha Tea, Classic Milk Tea, Fruit Tea",0
42076,Complete,7/29/2025,19:07,14.5,"Fruit Tea, Classic Milk Tea",0
42077,Complete,7/29/2025,10:10,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
42078,Complete,7/29/2025,9:48,7,Classic Milk Tea,0
42079,Complete,7/29/2025,9:15,8,Matcha Tea,0
42080,Complete,7/29/2025,19:34,7,Classic Milk Tea,0
42081,Complete,7/29/2025,13:47,8,Matcha Tea,0
42082,Complete,7/29/2025,13:21,8,Taro Tea,0
42083,Complete,7/29/2025,12:37,7.5,Fruit Tea,0
42084,Complete,7/29/2025,13:06,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
42085,Complete,7/29/2025,19:09,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
42086,Complete,7/29/2025,18:51,8,Taro Tea,0
42087,Complete,7/29/2025,18:02,14.5,"Classic Milk Tea, Fruit Tea",0
42088,Complete,7/29/2025,13:35,15.5,"Fruit Tea, Taro Tea",0
42089,Complete,7/29/2025,9:34,15.5,"Fruit Tea, Matcha Tea",0
42090,Complete,7/29/2025,12:51,22,"Classic Milk Tea, Classic Milk Tea, Taro Tea",0
42091,Complete,7/29/2025,12:09,15,"Classic Milk Tea, Taro Tea",0
42092,Complete,7/29/2025,14:28,7.5,Fruit Tea,0
42093,Complete,7/29/2025,10:37,8,Taro Tea,0
42094,Complete,7/29/2025,10:08,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
42095,Complete,7/29/2025,16:33,7.5,Fruit Tea,0
42096,Complete,7/29/2025,19:25,15.5,"Fruit Tea, Matcha Tea",0
42097,Complete,7/29/2025,12:33,15,"Taro Tea, Classic Milk Tea",0
42098,Complete,7/29/2025,18:21,7,Classic Milk Tea,0
42099,Complete,7/29/2025,10:08,14,"Classic Milk Tea, Classic Milk Tea",0
42100,Complete,7/29/2025,13:37,7.5,Fruit Tea,0
42101,Complete,7/29/2025,20:34,15,"Classic Milk Tea, Taro Tea",0
42102,Complete,7/29/2025,15:36,14,"Classic Milk Tea, Classic Milk Tea",0
42103,Complete,7/29/2025,14:57,8,Taro Tea,0
42104,Complete,7/29/2025,18:19,16,"Matcha Tea, Matcha Tea",0
42105,Complete,7/29/2025,20:09,23,"Taro Tea, Classic Milk Tea, Taro Tea",0
42106,Complete,7/29/2025,15:55,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
42107,Complete,7/29/2025,11:37,16,"Matcha Tea, Matcha Tea",0
42108,Complete,7/29/2025,14:31,7,Classic Milk Tea,0
42109,Complete,7/29/2025,13:12,7,Classic Milk Tea,0
42110,Complete,7/29/2025,12:53,7.5,Fruit Tea,0
42111,Complete,7/29/2025,15:22,15.5,"Fruit Tea, Matcha Tea",0
42112,Complete,7/30/2025,17:23,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
42113,Complete,7/30/2025,18:33,14.5,"Fruit Tea, Classic Milk Tea",0
42114,Complete,7/30/2025,21:55,14.5,"Classic Milk Tea, Fruit Tea",0
42115,Complete,7/30/2025,15:16,15,"Classic Milk Tea, Taro Tea",0
42116,Complete,7/30/2025,16:36,8,Matcha Tea,0
42117,Complete,7/30/2025,16:06,7,Classic Milk Tea,0
42118,Complete,7/30/2025,15:56,22.5,"Matcha Tea, Fruit Tea, Classic Milk Tea",0
42119,Complete,7/30/2025,13:27,16,"Taro Tea, Taro Tea",0
42120,Complete,7/30/2025,10:14,22,"Fruit Tea, Classic Milk Tea, Fruit Tea",0
42121,Complete,7/30/2025,19:54,15.5,"Fruit Tea, Matcha Tea",0
42122,Complete,7/30/2025,19:10,15,"Fruit Tea, Fruit Tea",0
42123,Complete,7/30/2025,12:21,15.5,"Taro Tea, Fruit Tea",0
42124,Complete,7/30/2025,9:05,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
42125,Complete,7/30/2025,20:56,7.5,Fruit Tea,0
42126,Complete,7/30/2025,16:12,16,"Matcha Tea, Matcha Tea",0
42127,Complete,7/30/2025,18:59,22,"Fruit Tea, Classic Milk Tea, Fruit Tea",0
42128,Complete,7/30/2025,15:03,15.5,"Taro Tea, Fruit Tea",0
42129,Complete,7/30/2025,18:30,8,Matcha Tea,0
42130,Complete,7/30/2025,18:39,22.5,"Classic Milk Tea, Matcha Tea, Fruit Tea",0
42131,Complete,7/30/2025,15:46,15.5,"Matcha Tea, Fruit Tea",0
42132,Complete,7/30/2025,10:24,15,"Fruit Tea, Fruit Tea",0
42133,Complete,7/30/2025,11:08,15,"Fruit Tea, Fruit Tea",0
42134,Complete,7/30/2025,14:27,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
42135,Complete,7/30/2025,20:08,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
42136,Complete,7/30/2025,13:24,15.5,"Fruit Tea, Taro Tea",0
42137,Complete,7/30/2025,13:36,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
42138,Complete,7/30/2025,17:22,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
42139,Complete,7/30/2025,17:35,8,Matcha Tea,0
42140,Complete,7/30/2025,13:40,15,"Fruit Tea, Fruit Tea",0
42141,Complete,7/30/2025,16:40,23,"Fruit Tea, Fruit Tea, Taro Tea",0
42142,Complete,7/30/2025,15:53,7.5,Fruit Tea,0
42143,Complete,7/30/2025,12:38,8,Matcha Tea,0
42144,Complete,7/30/2025,13:19,7.5,Fruit Tea,0
42145,Complete,7/30/2025,16:30,15.5,"Fruit Tea, Taro Tea",0
42146,Complete,7/30/2025,13:30,7.5,Fruit Tea,0
42147,Complete,7/30/2025,19:22,7,Classic Milk Tea,0
42148,Complete,7/30/2025,13:02,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
42149,Complete,7/30/2025,17:21,22,"Classic Milk Tea, Taro Tea, Classic Milk Tea",0
42150,Complete,7/30/2025,17:54,24,"Taro Tea, Taro Tea, Taro Tea",0
42151,Complete,7/30/2025,13:01,8,Taro Tea,0
42152,Complete,7/30/2025,14:47,7,Classic Milk Tea,0
42153,Complete,7/30/2025,21:17,8,Taro Tea,0
42154,Complete,7/30/2025,9:53,15.5,"Fruit Tea, Matcha Tea",0
42155,Complete,7/30/2025,19:11,8,Matcha Tea,0
42156,Complete,7/30/2025,13:37,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
42157,Complete,7/30/2025,14:30,7.5,Fruit Tea,0
42158,Complete,7/30/2025,9:56,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
42159,Complete,7/30/2025,18:00,7,Classic Milk Tea,0
42160,Complete,7/30/2025,18:52,7,Classic Milk Tea,0
42161,Complete,7/30/2025,14:37,8,Matcha Tea,0
42162,Complete,7/30/2025,20:35,7.5,Fruit Tea,0
42163,Complete,7/30/2025,21:39,16,"Taro Tea, Taro Tea",0
42164,Complete,7/30/2025,21:00,15,"Taro Tea, Classic Milk Tea",0
42165,Complete,7/30/2025,14:55,8,Taro Tea,0
42166,Complete,7/30/2025,15:40,15,"Fruit Tea, Fruit Tea",0
42167,Complete,7/30/2025,18:30,7.5,Fruit Tea,0
42168,Complete,7/30/2025,21:48,15,"Classic Milk Tea, Taro Tea",0
42169,Complete,7/30/2025,13:39,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
42170,Complete,7/30/2025,16:07,7.5,Fruit Tea,0
42171,Complete,7/30/2025,15:47,23,"Classic Milk Tea, Matcha Tea, Matcha Tea",0
42172,Complete,7/30/2025,15:43,7.5,Fruit Tea,0
42173,Complete,7/30/2025,11:04,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
42174,Complete,7/30/2025,10:36,15.5,"Fruit Tea, Matcha Tea",0
42175,Complete,7/30/2025,10:31,7.5,Fruit Tea,0
42176,Complete,7/30/2025,21:43,14,"Classic Milk Tea, Classic Milk Tea",0
42177,Complete,7/30/2025,9:52,14,"Classic Milk Tea, Classic Milk Tea",0
42178,Complete,7/30/2025,11:05,22,"Fruit Tea, Fruit Tea, Classic Milk Tea",0
42179,Complete,7/30/2025,12:10,15,"Classic Milk Tea, Matcha Tea",0
42180,Complete,7/30/2025,11:44,7.5,Fruit Tea,0
42181,Complete,7/30/2025,19:40,8,Taro Tea,0
42182,Complete,7/30/2025,20:48,15,"Taro Tea, Classic Milk Tea",0
42183,Complete,7/30/2025,17:16,7,Classic Milk Tea,0
42184,Complete,7/30/2025,19:09,7.5,Fruit Tea,0
42185,Complete,7/30/2025,20:10,15,"Classic Milk Tea, Matcha Tea",0
42186,Complete,7/30/2025,16:50,8,Matcha Tea,0
42187,Complete,7/30/2025,12:57,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
42188,Complete,7/30/2025,14:44,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
42189,Complete,7/30/2025,11:27,14.5,"Classic Milk Tea, Fruit Tea",0
42190,Complete,7/30/2025,10:36,7,Classic Milk Tea,0
42191,Complete,7/30/2025,10:06,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
42192,Complete,7/30/2025,14:15,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
42193,Complete,7/30/2025,16:27,14,"Classic Milk Tea, Classic Milk Tea",0
42194,Complete,7/30/2025,18:17,15.5,"Matcha Tea, Fruit Tea",0
42195,Complete,7/30/2025,11:08,24,"Taro Tea, Taro Tea, Taro Tea",0
42196,Complete,7/30/2025,9:40,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
42197,Complete,7/30/2025,12:19,16,"Taro Tea, Matcha Tea",0
42198,Complete,7/30/2025,12:09,8,Taro Tea,0
42199,Complete,7/30/2025,19:45,24,"Matcha Tea, Taro Tea, Taro Tea",0
42200,Complete,7/30/2025,11:28,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
42201,Complete,7/30/2025,20:47,22.5,"Matcha Tea, Fruit Tea, Classic Milk Tea",0
42202,Complete,7/30/2025,11:11,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
42203,Complete,7/30/2025,17:35,23,"Taro Tea, Taro Tea, Classic Milk Tea",0
42204,Complete,7/30/2025,20:49,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
42205,Complete,7/30/2025,21:00,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
42206,Complete,7/30/2025,11:42,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
42207,Complete,7/30/2025,17:41,15.5,"Matcha Tea, Fruit Tea",0
42208,Complete,7/30/2025,10:39,8,Taro Tea,0
42209,Complete,7/30/2025,11:51,23,"Classic Milk Tea, Taro Tea, Matcha Tea",0
42210,Complete,7/30/2025,14:44,8,Matcha Tea,0
42211,Complete,7/30/2025,12:23,22.5,"Fruit Tea, Classic Milk Tea, Matcha Tea",0
42212,Complete,7/30/2025,10:28,8,Matcha Tea,0
42213,Complete,7/30/2025,13:00,22.5,"Classic Milk Tea, Fruit Tea, Taro Tea",0
42214,Complete,7/30/2025,15:46,22.5,"Fruit Tea, Classic Milk Tea, Matcha Tea",0
42215,Complete,7/30/2025,12:17,16,"Taro Tea, Matcha Tea",0
42216,Complete,7/30/2025,9:17,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
42217,Complete,7/30/2025,17:54,15.5,"Fruit Tea, Matcha Tea",0
42218,Complete,7/30/2025,14:25,15.5,"Taro Tea, Fruit Tea",0
42219,Complete,7/30/2025,17:11,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
42220,Complete,7/30/2025,17:12,24,"Matcha Tea, Taro Tea, Matcha Tea",0
42221,Complete,7/30/2025,12:57,15.5,"Fruit Tea, Matcha Tea",0
42222,Complete,7/30/2025,10:26,7.5,Fruit Tea,0
42223,Complete,7/30/2025,16:14,7.5,Fruit Tea,0
42224,Complete,7/30/2025,21:34,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
42225,Complete,7/30/2025,15:02,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
42226,Complete,7/30/2025,11:41,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
42227,Complete,7/30/2025,20:25,15.5,"Fruit Tea, Matcha Tea",0
42228,Complete,7/30/2025,12:22,7.5,Fruit Tea,0
42229,Complete,7/30/2025,19:33,16,"Matcha Tea, Taro Tea",0
42230,Complete,7/30/2025,15:55,23,"Classic Milk Tea, Matcha Tea, Taro Tea",0
42231,Complete,7/30/2025,14:51,8,Taro Tea,0
42232,Complete,7/30/2025,11:04,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
42233,Complete,7/30/2025,17:01,24,"Taro Tea, Taro Tea, Matcha Tea",0
42234,Complete,7/30/2025,11:25,22,"Classic Milk Tea, Classic Milk Tea, Taro Tea",0
42235,Complete,7/30/2025,11:53,15,"Taro Tea, Classic Milk Tea",0
42236,Complete,7/30/2025,9:46,15.5,"Matcha Tea, Fruit Tea",0
42237,Complete,7/30/2025,16:35,7,Classic Milk Tea,0
42238,Complete,7/30/2025,20:30,22.5,"Fruit Tea, Matcha Tea, Classic Milk Tea",0
42239,Complete,7/30/2025,10:13,7,Classic Milk Tea,0
42240,Complete,7/30/2025,16:59,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
42241,Complete,7/30/2025,17:11,7.5,Fruit Tea,0
42242,Complete,7/30/2025,20:26,7,Classic Milk Tea,0
42243,Complete,7/30/2025,10:25,8,Taro Tea,0
42244,Complete,7/30/2025,9:34,15,"Matcha Tea, Classic Milk Tea",0
42245,Complete,7/30/2025,14:18,15.5,"Taro Tea, Fruit Tea",0
42246,Complete,7/30/2025,14:05,7.5,Fruit Tea,0
42247,Complete,7/30/2025,13:18,8,Taro Tea,0
42248,Complete,7/30/2025,14:56,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
42249,Complete,7/30/2025,21:50,7.5,Fruit Tea,0
42250,Complete,7/30/2025,16:37,15.5,"Fruit Tea, Taro Tea",0
42251,Complete,7/30/2025,21:57,7,Classic Milk Tea,0
42252,Complete,7/30/2025,20:05,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
42253,Complete,7/30/2025,13:15,16,"Taro Tea, Matcha Tea",0
42254,Complete,7/30/2025,19:26,24,"Matcha Tea, Matcha Tea, Taro Tea",0
42255,Complete,7/30/2025,10:25,15.5,"Fruit Tea, Matcha Tea",0
42256,Complete,7/30/2025,16:48,15.5,"Fruit Tea, Matcha Tea",0
42257,Complete,7/30/2025,11:53,7.5,Fruit Tea,0
42258,Complete,7/30/2025,17:20,8,Matcha Tea,0
42259,Complete,7/30/2025,9:01,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
42260,Complete,7/30/2025,9:56,7,Classic Milk Tea,0
42261,Complete,7/30/2025,13:33,8,Matcha Tea,0
42262,Complete,7/30/2025,21:17,16,"Taro Tea, Taro Tea",0
42263,Complete,7/30/2025,21:44,8,Matcha Tea,0
42264,Complete,7/30/2025,18:51,15.5,"Fruit Tea, Taro Tea",0
42265,Complete,7/30/2025,12:19,24,"Matcha Tea, Matcha Tea, Taro Tea",0
42266,Complete,7/30/2025,16:49,24,"Taro Tea, Taro Tea, Taro Tea",0
42267,Complete,7/30/2025,11:08,16,"Matcha Tea, Matcha Tea",0
42268,Complete,7/30/2025,14:30,16,"Matcha Tea, Taro Tea",0
42269,Complete,7/30/2025,15:30,22.5,"Matcha Tea, Classic Milk Tea, Fruit Tea",0
42270,Complete,7/30/2025,13:11,7,Classic Milk Tea,0
42271,Complete,7/30/2025,12:56,8,Taro Tea,0
42272,Complete,7/30/2025,17:15,7.5,Fruit Tea,0
42273,Complete,7/30/2025,19:25,22,"Classic Milk Tea, Matcha Tea, Classic Milk Tea",0
42274,Complete,7/30/2025,21:50,7.5,Fruit Tea,0
42275,Complete,7/30/2025,14:51,15.5,"Fruit Tea, Taro Tea",0
42276,Complete,7/30/2025,19:18,24,"Taro Tea, Matcha Tea, Taro Tea",0
42277,Complete,7/30/2025,17:17,14,"Classic Milk Tea, Classic Milk Tea",0
42278,Complete,7/30/2025,18:39,8,Taro Tea,0
42279,Complete,7/30/2025,17:36,7.5,Fruit Tea,0
42280,Complete,7/30/2025,10:51,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
42281,Complete,7/30/2025,17:46,16,"Matcha Tea, Taro Tea",0
42282,Complete,7/30/2025,16:25,7,Classic Milk Tea,0
42283,Complete,7/30/2025,10:16,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
42284,Complete,7/30/2025,14:39,8,Matcha Tea,0
42285,Complete,7/30/2025,13:18,8,Taro Tea,0
42286,Complete,7/30/2025,20:33,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
42287,Complete,7/30/2025,10:36,15.5,"Fruit Tea, Matcha Tea",0
42288,Complete,7/30/2025,12:15,16,"Taro Tea, Taro Tea",0
42289,Complete,7/30/2025,16:35,24,"Taro Tea, Taro Tea, Taro Tea",0
42290,Complete,7/30/2025,9:37,7,Classic Milk Tea,0
42291,Complete,7/30/2025,13:26,14.5,"Classic Milk Tea, Fruit Tea",0
42292,Complete,7/30/2025,20:33,8,Taro Tea,0
42293,Complete,7/30/2025,13:31,7.5,Fruit Tea,0
42294,Complete,7/30/2025,19:41,7,Classic Milk Tea,0
42295,Complete,7/30/2025,20:32,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
42296,Complete,7/30/2025,21:01,23,"Taro Tea, Taro Tea, Classic Milk Tea",0
42297,Complete,7/30/2025,9:18,14,"Classic Milk Tea, Classic Milk Tea",0
